V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31
-1.751613816,-1.604658394,-1.477297029,-1.359732691,-1.23726984,-1.114806989,-0.987445623,-0.869881286,-0.742519921,-0.620057069,-0.517188274,-0.419217993,-0.311450684,-0.198784861,-0.061626467,0.065734898,0.183299236,0.286168031,0.384138312,0.491905621,0.589875902,0.687846183,0.790714978,0.898482287,0.981757026,1.09442285,1.192393131,1.27566787,1.358942609,1.452014376,1.540187629
-1.629169578,-1.51790787,-1.40835788,-1.308222343,-1.201239931,-1.092545801,-0.988130967,-0.882860274,-0.77844544,-0.666327873,-0.564480617,-0.459209924,-0.350515793,-0.243533382,-0.116010347,-0.030424417,0.140747441,0.226333371,0.3119193,0.397505229,0.568677088,0.654263017,0.739848947,0.911020805,0.996606735,1.082192664,1.167778593,1.338950452,1.424536381,1.59570824,1.68129417
-2.321596999,-2.00004822,-1.747402751,-1.494757283,-1.276563469,-1.012434115,-0.782756416,-0.644949797,-0.426755983,-0.311917133,-0.231529938,-0.139658859,-0.059271664,0.0440833,0.124470495,0.216341574,0.285244884,0.354148194,0.434535388,0.503438698,0.572342008,0.641245318,0.744600282,0.824987477,0.893890786,0.974277981,1.043181291,1.1120846,1.169504025,1.22692345,1.284342875
-1.920393146,-1.746322422,-1.572251699,-1.456204549,-1.224110251,-1.108063102,-0.933992378,-0.759921654,-0.643874505,-0.527827356,-0.411780207,-0.295733058,-0.179685908,-0.121662334,-0.005615185,0.110431965,0.226479114,0.284502688,0.400549837,0.458573412,0.516596987,0.632644136,0.748691285,0.80671486,0.980785583,1.038809158,1.154856307,1.270903456,1.328927031,1.44497418,1.502997755
-1.722482282,-1.595906374,-1.487412739,-1.360836832,-1.234260924,-1.125767289,-0.999191381,-0.872615474,-0.727957294,-0.619463658,-0.492887751,-0.384394116,-0.275900481,-0.167406846,-0.076995483,0.049580425,0.15807406,0.248485422,0.356979057,0.44739042,0.555884055,0.66437769,0.772871325,0.88136496,0.971776323,1.080269958,1.170681321,1.279174956,1.387668591,1.496162226,1.622738134
-1.640336608,-1.538962388,-1.426324367,-1.319318246,-1.201048324,-1.088410302,-0.987036083,-0.880029962,-0.761760039,-0.649122018,-0.542115897,-0.440741678,-0.339367459,-0.226729437,-0.119723316,-0.012717196,0.105552727,0.206926946,0.313933067,0.415307286,0.533577209,0.651847131,0.764485153,0.877123174,0.984129295,1.096767317,1.22066914,1.338939063,1.445945183,1.552951304,1.665589325
-0.043478632,-1.36566429,-1.294264838,-1.241830865,-1.19609059,-1.152023741,-1.1085147,-1.041019905,-0.913281822,-0.791121821,-0.690158533,-0.586406204,-0.489347573,-0.395077984,-0.307502093,-0.197056065,-0.08884127,0.014353251,0.136513252,0.263135718,0.392547226,0.514707226,0.654159282,0.797515995,0.957049146,1.115466681,1.269979559,1.428397094,1.595181752,1.779816274,1.982858467
-1.683003128,-1.539670444,-1.437289955,-1.334909467,-1.212052881,-1.089196294,-0.966339708,-0.823007024,-0.700150438,-0.597769949,-0.515865558,-0.41348507,-0.331580679,-0.22920019,-0.126819702,-0.024439213,0.057465177,0.159845666,0.262226155,0.344130545,0.548891522,0.651272011,0.733176402,0.856032988,0.999365672,1.101746161,1.245078845,1.367935431,1.470315919,1.572696408,1.654600799
-1.480201998,-1.391491262,-1.302780526,-1.226742752,-1.150704978,-1.069598019,-0.985956468,-0.884572769,-0.790792848,-0.707151297,-0.615905968,-0.501849308,-0.385258054,-0.273735986,-0.172352287,-0.063364812,0.038018887,0.131798808,0.230647914,0.326962428,0.438484496,0.550006564,0.671667002,0.783189071,0.914987879,1.049321279,1.198862235,1.371214522,1.556239772,1.769145539,1.971912936
-1.771853982,-1.6518422,-1.528824342,-1.396557021,-1.261052389,-1.12531652,-1.001604952,-0.884599245,-0.762737571,-0.623995626,-0.485253681,-0.369635394,-0.230893449,-0.115275162,0.000343125,0.115961412,0.208456042,0.32407433,0.416568959,0.509063589,0.601558219,0.694052849,0.786547479,0.879042108,0.971536738,1.064031368,1.156525998,1.249020628,1.3183916,1.41088623,1.50338086
-1.780436365,-1.717324758,-1.649358413,-1.440604637,-1.246415079,-1.086208693,-0.945421263,-0.828907528,-0.717248531,-0.600734796,-0.474511583,-0.353143109,-0.222065157,-0.095841943,0.006107575,0.117766571,0.224570828,0.331375086,0.418760387,0.520709905,0.617804685,0.705189986,0.802284765,0.889670067,0.972200629,1.059585931,1.142116493,1.229501795,1.307177618,1.375143964,1.43825557
-1.770847231,-1.659021507,-1.554457195,-1.439726907,-1.311926081,-1.182672972,-1.022921939,-0.874789162,-0.723751822,-0.59885556,-0.463793322,-0.315660546,-0.186407437,-0.083295407,0.01691206,0.118571808,0.217326992,0.320439023,0.438073874,0.549899598,0.638488807,0.721268888,0.805501251,0.883924485,0.966704566,1.059650622,1.142430703,1.216497091,1.290563479,1.366082149,1.435791691
-1.655406978,-1.530089234,-1.42565778,-1.321226326,-1.216794873,-1.112363419,-0.987045675,-0.882614221,-0.757296477,-0.652865023,-0.548433569,-0.444002116,-0.339570662,-0.214252918,-0.109821464,-0.005390011,0.119927734,0.203472897,0.328790641,0.433222095,0.558539839,0.662971293,0.788289037,0.892720491,0.976265654,1.101583398,1.206014852,1.310446305,1.43576405,1.540195503,1.644626957
-1.669267027,-1.507556784,-1.399749955,-1.34584654,-1.238039712,-1.130232883,-1.022426054,-0.860715811,-0.752908982,-0.645102153,-0.537295324,-0.429488495,-0.321681667,-0.213874838,-0.106068009,0.00173882,0.109545649,0.217352477,0.325159306,0.432966135,0.540772964,0.648579793,0.810290036,0.918096865,0.972000279,1.079807108,1.187613937,1.295420766,1.457131009,1.564937838,1.618841252
-1.76779911,-1.605663689,-1.443528267,-1.362460557,-1.200325135,-1.119257425,-0.957122003,-0.876054293,-0.713918871,-0.632851161,-0.55178345,-0.389648029,-0.308580318,-0.227512607,-0.065377186,0.015690525,0.177825946,0.258893657,0.339961367,0.502096789,0.583164499,0.66423221,0.826367631,0.907435342,0.988503053,1.069570763,1.150638474,1.312773895,1.393841606,1.474909317,1.555977027
-1.735602988,-1.615959975,-1.489414482,-1.366320229,-1.235173081,-1.116680483,-0.994736644,-0.876244045,-0.747397724,-0.624303472,-0.509262114,-0.391919929,-0.27342733,-0.1606868,-0.049096683,0.061343021,0.160278588,0.26381581,0.360450551,0.4662886,0.584781199,0.703273797,0.79415647,0.883888729,0.986275537,1.076007796,1.17379295,1.263525209,1.372814499,1.465997999,1.569535221
-2.044764819,-1.833708037,-1.631364609,-1.410626324,-1.24313631,-1.096945603,-0.944945995,-0.799723439,-0.661277935,-0.531545785,-0.381482478,-0.260463681,-0.15493529,-0.046502449,0.062898544,0.166490634,0.271050874,0.383356317,0.474362452,0.554718933,0.642820617,0.727049699,0.809342481,0.889698962,0.964246541,1.026208165,1.083329037,1.149163262,1.216933788,1.278895412,1.340857036
-1.678937026,-1.55546034,-1.44010712,-1.331252674,-1.215899454,-1.107045007,-0.999815253,-0.894210193,-0.780481667,-0.665128447,-0.56114808,-0.447419553,-0.332066334,-0.210214341,-0.096485814,0.031864951,0.152092251,0.254447924,0.366551758,0.478655591,0.587510038,0.696364485,0.805218931,0.907574605,0.998557426,1.099288407,1.193520615,1.289377516,1.383609723,1.485965397,1.585071685
-1.628138349,-1.523328923,-1.424524205,-1.321898309,-1.216543002,-1.112825341,-1.008015916,-0.906481786,-0.793484124,-0.668477049,-0.548928799,-0.432655843,-0.321841711,-0.225766405,-0.125869921,-0.019968731,0.089753636,0.208210121,0.346318374,0.469687802,0.583777228,0.693499595,0.805405492,0.914581976,1.018845519,1.12037965,1.219730251,1.312530263,1.400417333,1.498676169,1.596935005
-1.713258408,-1.612983216,-1.502510546,-1.388638717,-1.276466468,-1.16004527,-1.034276384,-0.90340876,-0.767442398,-0.628076876,-0.495509672,-0.374839525,-0.254169378,-0.130949862,-0.018777613,0.087446108,0.201317937,0.311790607,0.412915589,0.514040571,0.611766395,0.707792638,0.799569933,0.895596177,0.985673892,1.073202238,1.162430164,1.246559351,1.331538328,1.414817725,1.50489544
-1.645832676,-1.538538513,-1.426367343,-1.309319165,-1.197147995,-1.094730839,-0.984998173,-0.870388499,-0.760655832,-0.653361669,-0.54850601,-0.443650351,-0.343671699,-0.243693047,-0.136398884,-0.024227714,0.087943456,0.204991634,0.322039811,0.434210982,0.546382152,0.665868833,0.782917011,0.895088181,1.007259352,1.119430522,1.221847678,1.324264833,1.431558996,1.536414655,1.641270314
-1.337718399,-1.311040858,-1.26748043,-1.211418931,-1.160770267,-1.087310373,-1.005602349,-0.917579353,-0.823241383,-0.72903229,-0.637014107,-0.546929078,-0.446533889,-0.339437095,-0.230922654,-0.120217305,-0.004227997,0.11176131,0.214862916,0.330852223,0.446841531,0.575718539,0.704595547,0.846360255,0.975237263,1.104114271,1.24587898,1.40053139,1.5680715,1.735611611,1.916039422
-1.889020094,-1.701458893,-1.536046879,-1.40786435,-1.270727895,-1.135947735,-0.996926242,-0.840939415,-0.697676588,-0.574677911,-0.46817331,-0.352243522,-0.224060993,-0.093993427,0.026177694,0.141164963,0.242956971,0.333438756,0.430989431,0.525241291,0.616665594,0.712802491,0.808468129,0.896122358,0.972466365,1.058706816,1.152958676,1.200084606,1.294336465,1.341462395,1.435714255
-1.441908131,-1.382652041,-1.318325676,-1.243373778,-1.168421879,-1.080243174,-0.99206447,-0.912703636,-0.811298126,-0.709892616,-0.608487106,-0.511490531,-0.40126715,-0.295452705,-0.202865065,-0.101459555,0.00435489,0.110169336,0.215983781,0.348251838,0.480519894,0.599561145,0.731829202,0.872915129,1.009592121,1.155086983,1.28735504,1.415214161,1.529846477,1.648887728,1.772337914
-1.641733105,-1.532985827,-1.402489093,-1.293741814,-1.206743992,-1.097996713,-0.967499979,-0.880502157,-0.771754878,-0.6630076,-0.554260322,-0.467262499,-0.358515221,-0.249767942,-0.141020664,-0.032273386,0.098223348,0.206970626,0.293968449,0.424465183,0.554961917,0.685458651,0.794205929,0.902953208,1.033449942,1.14219722,1.229195043,1.316192865,1.424940144,1.533687422,1.620685245
-1.620899324,-1.522798127,-1.429156075,-1.339973169,-1.250790263,-1.137082057,-1.03898086,-0.914124791,-0.778120859,-0.704544961,-0.481587695,-0.481587695,-0.258630429,-0.258630429,-0.035673163,-0.035673163,0.187284103,0.187284103,0.41024137,0.41024137,0.633198636,0.633198636,0.856155902,0.856155902,1.079113168,1.079113168,1.302070434,1.302070434,1.302070434,1.5250277,1.5250277
-1.828907258,-1.670636438,-1.5182275,-1.371680444,-1.236857152,-1.102033861,-0.967210569,-0.844111042,-0.715149633,-0.592050106,-0.480674344,-0.369298581,-0.252060936,-0.140685174,-0.035171293,0.076204469,0.181718349,0.281370347,0.381022346,0.486536226,0.586188224,0.685840222,0.78549222,0.879282336,0.973072452,1.061000685,1.160652683,1.254442799,1.348232915,1.442023031,1.541675029
-0.225144607,-0.225144607,-0.225144607,-0.225144607,-0.225144607,-0.225144607,-1.381575362,-1.359887537,-1.327045974,-1.274375543,-1.188863548,-1.084761989,-0.970745996,-0.844336961,-0.68756497,-0.531412632,-0.38269612,-0.217248999,-0.049942923,0.11612385,0.284669231,0.47304348,0.652742599,0.813232502,0.976820666,1.141648134,1.306475602,1.474401331,1.646044972,1.809633136,1.956490692
-1.627355105,-1.528032963,-1.436350985,-1.337028842,-1.22242637,-1.115464063,-1.008501755,-0.893899283,-0.779296811,-0.672334504,-0.557732031,-0.443129559,-0.320886922,-0.20628445,-0.099322143,0.01528033,0.122242637,0.236845109,0.343807417,0.458409889,0.565372196,0.672334504,0.779296811,0.886259118,0.993221426,1.092543568,1.199505876,1.314108348,1.421070655,1.520392798,1.627355105
-1.900274967,-1.696978002,-1.536480398,-1.408451275,-1.239467591,-1.104059268,-0.981195585,-0.835087421,-0.695620538,-0.567591415,-0.447310452,-0.324446769,-0.221137967,-0.123363564,-0.011937642,0.096536601,0.203535004,0.309795486,0.409783649,0.496489251,0.586146533,0.695727656,0.799036458,0.89496606,0.987943983,1.074280625,1.151024307,1.224816308,1.30783231,1.388634552,1.466854074
-3.122834551,-1.633482688,-1.306551791,-1.161249171,-1.01594655,-0.94329524,-0.834318274,-0.725341308,-0.652689998,-0.434736067,-0.434736067,-0.253107791,-0.10780517,0.037497451,0.182800071,0.328102692,0.437079658,0.509730968,0.582382278,0.618707934,0.691359244,0.727684899,0.764010554,0.800336209,0.87298752,0.909313175,0.909313175,0.981964485,1.054615796,1.090941451,1.127267106
-1.684547281,-1.684547281,-1.684547281,-1.684547281,-1.247551752,-1.029053988,-0.810556223,-0.810556223,-0.592058459,-0.592058459,-0.373560694,-0.373560694,-0.15506293,-0.15506293,-0.15506293,0.063434835,0.281932599,0.281932599,0.281932599,0.500430364,0.718928128,0.718928128,0.718928128,0.937425893,0.937425893,0.937425893,1.155923657,1.155923657,1.374421422,1.374421422,1.592919187
-1.93865162,-1.776440594,-1.603065245,-1.422465924,-1.245150227,-1.091476623,-0.953564415,-0.810398408,-0.673142924,-0.540484513,-0.415050076,-0.288958914,-0.178629147,-0.074209903,0.031522791,0.13265841,0.229853681,0.325078778,0.422274049,0.513558796,0.595649397,0.68496397,0.774278543,0.864249841,0.952250965,1.044849162,1.130223387,1.209687088,1.287180615,1.366644316,1.446764742
-1.295278212,-1.235196111,-1.164742695,-1.097865595,-1.041002179,-0.988072709,-0.931566924,-0.871127192,-0.816767196,-0.758473254,-0.697318258,-0.638666684,-0.580372741,-0.517071957,-0.434101437,-0.28031987,-0.053939098,0.146334571,0.320858767,0.478574281,0.632355848,0.783276363,0.926328983,1.069381604,1.212434224,1.355486845,1.46277631,1.570065775,1.713118396,1.820407861,-0.089517715
-1.622113585,-1.521857633,-1.421601681,-1.326119822,-1.22586387,-1.125607917,-1.020577872,-0.925096013,-0.810517782,-0.676843179,-0.552716762,-0.428590345,-0.309238021,-0.208982069,-0.094403838,0.010626207,0.120430345,0.230234483,0.349586807,0.478487317,0.578743269,0.678999221,0.779255173,0.889059311,1.003637542,1.11344168,1.218471726,1.313953585,1.409435444,1.50014321,1.595625069
-1.690014851,-1.568468738,-1.447944021,-1.32333372,-1.200425745,-1.094541036,-0.985592139,-0.868131609,-0.745223635,-0.621294265,-0.507919319,-0.404758332,-0.315896888,-0.221247533,-0.12217213,-0.013223233,0.103215901,0.216931312,0.324858813,0.419167702,0.520285897,0.643193871,0.764739985,0.882881445,1.001022905,1.11303599,1.21449465,1.316634241,1.424902208,1.537936688,1.646885585
-1.560594119,-1.453798495,-1.400400683,-1.293605059,-1.240207247,-1.186809435,-1.08001381,-0.919820374,-0.759626938,-0.599433502,-0.492637878,-0.385842254,-0.27904663,-0.172251006,-0.118853194,-0.01205757,0.041340242,0.148135866,0.201533678,0.361727114,0.468522738,0.628716174,0.735511798,0.895705234,1.002500858,1.109296482,1.216092106,1.32288773,1.483081166,1.58987679,1.750070226
-1.786222705,-1.660445839,-1.523103284,-1.385037874,-1.258538152,-1.150832675,-1.038067209,-0.897833232,-0.740973577,-0.593511044,-0.455445634,-0.338343034,-0.232806124,-0.119317802,-0.011612325,0.097538864,0.207412908,0.318732663,0.41993244,0.509566528,0.607152028,0.704737528,0.800877316,0.894125682,0.985928337,1.070502437,1.150739403,1.230976369,1.314827614,1.398678858,1.480361535
-1.618706136,-1.511764072,-1.402148455,-1.289859288,-1.17757012,-1.081322262,-0.985074404,-0.880805891,-0.77921093,-0.672268865,-0.576021007,-0.482446701,-0.378178188,-0.268562572,-0.137558543,-0.019922272,0.092366896,0.191288306,0.287536164,0.407845986,0.533502912,0.66183339,0.808878728,0.926514999,1.036130615,1.132378473,1.233973435,1.338241948,1.439836909,1.538758318,1.632332625
-1.785061373,-1.65218379,-1.539655137,-1.417749097,-1.286465669,-1.155182241,-1.014521426,-0.87386061,-0.733199795,-0.601916367,-0.480010327,-0.348726899,-0.226820859,-0.114292206,0.007613834,0.110765099,0.223293751,0.326445016,0.420218893,0.532747545,0.626521422,0.729672687,0.814069176,0.898465666,0.982862155,1.067258644,1.151655134,1.226674235,1.301693337,1.367335051,1.442354152
-1.845423343,-1.709337615,-1.554431521,-1.399525426,-1.248962493,-1.105638163,-0.963761553,-0.836362148,-0.714753626,-0.600383705,-0.487461506,-0.368748424,-0.239901299,-0.109606453,0.007658908,0.107551624,0.207444339,0.321814259,0.4376319,0.536076894,0.627283286,0.714146517,0.799562027,0.884977537,0.970393047,1.057256278,1.138328626,1.219400975,1.304816485,1.382993392,1.466961182
-1.700463076,-1.564338207,-1.445228947,-1.309104079,-1.207010427,-1.104916776,-0.985807516,-0.883713864,-0.764604604,-0.645495344,-0.526386084,-0.424292433,-0.322198782,-0.203089522,-0.10099587,0.01811339,0.120207041,0.239316301,0.324394344,0.443503604,0.545597255,0.664706515,0.766800167,0.885909427,1.005018687,1.107112338,1.20920599,1.311299641,1.413393292,1.515486944,1.617580595
-1.593662468,-1.476274567,-1.392426067,-1.308577566,-1.207959366,-1.107341165,-1.006722964,-0.906104764,-0.805486563,-0.704868362,-0.604250162,-0.503631961,-0.38624406,-0.25208646,-0.134698559,-0.000540958,0.116846943,0.234234843,0.351622744,0.469010645,0.586398546,0.703786446,0.804404647,0.921792548,1.005641048,1.123028949,1.22364715,1.32426535,1.424883551,1.508732051,1.592580552
-1.648746437,-1.542608861,-1.436471285,-1.330333708,-1.212403068,-1.094472427,-0.988334851,-0.893990339,-0.776059698,-0.669922122,-0.551991481,-0.445853905,-0.327923265,-0.209992624,-0.103855048,0.002282529,0.120213169,0.226350745,0.344281386,0.462212026,0.568349603,0.662694115,0.780624755,0.886762332,0.992899908,1.099037484,1.205175061,1.311312637,1.417450214,1.52358779,1.629725366
-2.084506977,-1.843808725,-1.626403852,-1.433586435,-1.249827554,-1.072539056,-0.926308397,-0.785254045,-0.635141157,-0.499263111,-0.367267295,-0.243035939,-0.126569043,-0.023042913,0.068836528,0.169774504,0.264242098,0.356121538,0.448000979,0.535998189,0.613642787,0.695169614,0.779284595,0.860811422,0.93845602,1.014806541,1.093745215,1.163625353,1.230917337,1.304679705,1.378442073
-1.731893887,-1.63219208,-1.539611832,-1.422106132,-1.268992643,-1.132970894,-1.011192259,-0.878731288,-0.745558161,-0.61309719,-0.488469932,-0.367403453,-0.24704913,-0.133816364,-0.029841624,0.087664077,0.206594088,0.314129608,0.425938062,0.531337114,0.624629519,0.712224677,0.799107679,0.880293436,0.96860075,1.058332376,1.145215378,1.231386225,1.324678629,1.417971034,1.514824217
-1.569938482,-1.498656787,-1.416504789,-1.325294206,-1.236769962,-1.152618828,-1.046414724,-0.940210621,-0.834006517,-0.721555113,-0.596609109,-0.471663105,-0.352964401,-0.221771096,-0.090577792,0.034368212,0.159314216,0.284260221,0.402958925,0.509163028,0.621614432,0.727818536,0.827775339,0.927732142,1.027688946,1.115151149,1.196366052,1.283828255,1.371290457,1.45250536,1.533720263
-1.678528087,-1.565245712,-1.451963338,-1.300920172,-1.225398589,-1.112116214,-0.99883384,-0.885551465,-0.772269091,-0.658986716,-0.583465133,-0.470182759,-0.356900384,-0.205857218,-0.092574844,0.058468322,0.171750697,0.285033071,0.360554654,0.473837029,0.587119403,0.700401778,0.813684152,0.889205735,1.00248811,1.078009693,1.191292067,1.304574442,1.380096025,1.493378399,1.568899982
-2.220478745,-1.88352671,-1.65311098,-1.462336666,-1.261651998,-1.065922507,-0.88010337,-0.69923941,-0.553061689,-0.429182265,-0.325123548,-0.218587243,-0.109573349,-0.003037044,0.098544084,0.195170035,0.281885633,0.356213288,0.442928885,0.529644482,0.608927314,0.688210146,0.77988092,0.866596517,0.933491406,1.002863884,1.067281185,1.136653663,1.201070964,1.260533087,1.315040034
-1.800742184,-1.637230152,-1.506420526,-1.375610901,-1.212098869,-1.081289243,-0.983182024,-0.852372399,-0.754265179,-0.623455554,-0.492645928,-0.394538709,-0.263729084,-0.165621865,-0.034812239,0.06329498,0.161402199,0.292211825,0.390319044,0.488426263,0.586533482,0.684640701,0.782747921,0.88085514,0.978962359,1.077069578,1.175176797,1.273284016,1.371391235,1.436796048,1.534903267
-1.986197526,-1.793824453,-1.539025681,-1.411626295,-1.284226908,-1.156827522,-0.90202875,-0.774629364,-0.647229978,-0.519830592,-0.392431206,-0.26503182,-0.137632434,-0.137632434,-0.010233047,0.117166339,0.244565725,0.371965111,0.371965111,0.499364497,0.626763883,0.626763883,0.754163269,0.881562655,1.008962041,1.008962041,1.136361427,1.263760814,1.263760814,1.3911602,1.3911602
-1.649800747,-1.574926633,-1.487055503,-1.395228759,-1.288709736,-1.168911154,-1.049395115,-0.928466357,-0.791432601,-0.656659196,-0.526406492,-0.388807648,-0.25233898,-0.129714959,-0.02121813,0.090951769,0.201708949,0.312183586,0.396946734,0.509964264,0.622981795,0.707744943,0.792508091,0.905525621,0.990288769,1.075051917,1.188069448,1.272832596,1.329341361,1.414104509,1.498867657
-1.913135358,-1.727810774,-1.549884377,-1.383425169,-1.226213696,-1.078249956,-0.958029417,-0.847056613,-0.708340607,-0.578872334,-0.449404062,-0.329183523,-0.208962985,-0.116485647,-0.014760576,0.096212229,0.207185033,0.318157838,0.419882909,0.52160798,0.604837584,0.688067188,0.771296791,0.873021862,0.9654992,1.067224271,1.150453875,1.233683478,1.307665348,1.390894952,1.474124555
-1.568160794,-1.489201281,-1.409140008,-1.325773454,-1.227349503,-1.131863581,-1.034908645,-0.929139624,-0.817127293,-0.699973411,-0.582085023,-0.4605241,-0.337494162,-0.229154366,-0.114204006,0.002949875,0.119001996,0.240930173,0.361022082,0.471198146,0.58137421,0.691550274,0.801726337,0.911902401,1.022078465,1.132254529,1.242430592,1.315881302,1.389332011,1.499508074,1.572958784
-1.655258189,-1.565772872,-1.474770855,-1.382252138,-1.294283522,-1.182047702,-1.053128178,-0.924208654,-0.796805831,-0.652719304,-0.519249679,-0.405497159,-0.281127736,-0.14310801,-0.014188486,0.107147536,0.220900057,0.334652578,0.436271496,0.516656611,0.601591827,0.694110544,0.786629261,0.88824818,0.977733496,1.062668712,1.143053827,1.244672745,1.343258264,1.440327081,1.546496101
-1.637394619,-1.540298156,-1.450607356,-1.373259326,-1.29837985,-1.19140917,-1.049878733,-0.919868214,-0.784920588,-0.654910069,-0.538065173,-0.428625939,-0.298615421,-0.165313497,-0.045177195,0.080719066,0.201678219,0.306180345,0.396693997,0.509424636,0.616395316,0.718428887,0.818816756,0.915913219,1.002312614,1.080483495,1.171819999,1.263156502,1.348733046,1.431841035,1.514126174
-1.811307166,-1.674790484,-1.527586257,-1.389483142,-1.256890792,-1.125383897,-0.998218816,-0.839575576,-0.705981269,-0.580736607,-0.455491944,-0.355296214,-0.24675084,-0.146555109,-0.046359379,0.062185995,0.179081014,0.287626388,0.396171762,0.504717137,0.621612155,0.721807885,0.813653971,0.905500057,0.988996499,1.072492941,1.155989383,1.23113618,1.322982266,1.406478708,1.48997515
-1.557984867,-1.46222537,-1.349328745,-1.227747764,-1.100377213,-0.978796232,-0.863004821,-0.738529055,-0.614053289,-0.486682737,-0.359312186,-0.229046849,-0.110360653,0.002535972,0.121222168,0.239908363,0.355699774,0.471491184,0.59017738,-0.245302516,0.81597063,-0.245302516,-0.245302516,-0.245302516,1.276241487,1.394927683,-0.245302516,1.513613878,1.632300074,1.881251606,2.008622158
-1.431956114,-1.349573644,-1.261969749,-1.172045222,-1.078059587,-0.991616009,-0.891828792,-0.787980467,-0.681811509,-0.537932265,-0.397533971,-0.277441215,-0.157348459,-0.032034279,0.090959268,0.219174239,0.350870159,0.473863706,-0.310079757,0.68040004,-0.310079757,-0.310079757,-0.310079757,1.132343309,1.247214641,-0.310079757,1.360925656,1.477537463,1.722944398,1.849418895,1.993878297
-1.578329957,-1.50786282,-1.443920419,-1.357793918,-1.262532789,-1.151612296,-1.018507705,-0.903672371,-0.791446931,-0.679221491,-0.565691104,-0.448245876,-0.319056126,-0.178121852,-0.048932102,0.092002171,0.219886975,0.330807468,0.449557643,0.56308803,0.706632197,0.834517,0.983280956,1.132044911,1.269064343,1.343446321,1.344751268,1.344751268,1.346056215,-0.050995223,1.346056215
-1.615065454,-1.513804669,-1.4103894,-1.30697413,-1.215408527,-1.130306378,-1.020427654,-0.190395156,-0.79312951,-0.682173543,-0.566908608,-0.46457058,-0.362232553,-0.265280738,-0.145706833,-0.028287412,0.09882719,0.223787307,0.329357062,0.428463362,0.553423479,0.671920142,-0.190395156,0.917531407,1.043568767,1.154524733,1.262248972,1.391518059,1.521864388,1.652210717,1.652210717
-1.745536664,-1.645082353,-1.521234572,-1.3863781,-1.259166552,-1.148773839,-1.020033306,-0.125147467,-0.761481952,-0.63671678,-0.520666823,-0.398348027,-0.29131908,-0.184290134,-0.061971338,0.060347458,0.060347458,0.320274899,0.427303845,0.519042942,0.626071888,0.733100835,-0.125147467,0.947158727,1.054187674,1.14592677,1.222376018,1.314115115,1.405854211,1.497593308,1.497593308
-1.696656387,-1.607719265,-1.468952124,-1.294862439,-1.134649467,-0.993990047,-0.883607094,-0.792777693,-0.697532973,-0.597242176,-0.502628217,-0.405491218,-0.311508018,-0.220678617,-0.131741495,-0.023881581,0.098485807,0.20760724,0.311682596,0.405665796,-0.054971728,0.615708786,0.726722499,0.861074322,0.989118547,1.117793532,1.252145355,1.391543255,1.391543255,1.660877661,1.788921886
-1.825233431,-0.216691234,-1.600483309,-1.487179528,-1.381305504,-1.287504833,-1.137980991,-0.981956113,-0.837075869,-0.686623308,0.295961938,-0.403363856,-0.285416478,-0.152609587,-0.024446294,0.096287242,0.221664377,0.34889895,0.472418646,0.574577792,0.695311329,0.8271895,0.956281512,1.078872488,1.204249622,1.32405444,1.435500781,1.549733281,1.660250904,-0.216691234,-0.216691234
-1.066337087,-1.066337087,-1.066337087,-0.741303404,-0.660044983,-0.660044983,-0.660044983,-0.660044983,-0.660044983,-0.660044983,-0.741303404,-0.660044983,-0.660044983,-0.253752879,-0.253752879,-0.253752879,-0.172494458,-0.009977617,-0.009977617,0.965123433,0.965123433,1.371415537,1.940224482,1.940224482,2.021482903,2.509033427,-0.159388287,-0.159388287,-0.159388287,-0.159388287,-0.159388287
-0.229424791,-0.229424791,-0.229424791,-0.229424791,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,-0.337184616,3.003376649,3.003376649,3.003376649
-0.923488317,-0.923488317,-0.923488317,-0.923488317,-0.923488317,-0.923488317,2.377641857,1.809113921,1.240585984,0.103530111,0.103530111,0.103530111,0.103530111,0.103530111,-0.464997826,-0.464997826,-0.464997826,-1.033525762,-1.033525762,-1.033525762,-1.033525762,0.103530111,0.103530111,0.103530111,1.240585984,1.240585984,1.240585984,1.809113921,0.672058048,-0.464997826,-0.923488317
-0.536306528,-0.536306528,-0.536306528,-0.536306528,-0.536306528,-0.536306528,1.085309458,0.109191202,0.109191202,0.109191202,-0.378867926,-0.378867926,-0.378867926,-0.378867926,-0.866927055,-0.866927055,-0.866927055,-0.866927055,-0.866927055,-0.866927055,0.109191202,0.109191202,0.109191202,-0.378867926,-0.378867926,-0.378867926,0.109191202,2.061427714,2.061427714,2.549486842,2.549486842
