Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
01/19/2021,ROLLIN N CONTROLLIN,DUSTY LOCANE,6,6,6,6,8,7,7,5,5,7,7,6,4,5,7,7,7,6,4,2,2,3,4,3,3,4,4,4,6,7,7
01/19/2021,Bumpin',MC Virgins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Poseidon,gavn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Ecstasy,gavn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Come Thru,gavn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,December,gavn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,Poppin',Fakebitcheshero,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
01/20/2021,Blue,Nyah Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2021,Go Bestfriend,$hyfromdatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,11,10,9,12,12,12,12,13,13,22,26,28,26,27
01/25/2021,Walk Down,FNF Chop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/25/2021,Track Star,Mooski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,9,10,10,10,10,11,10,9,9,10,8,7,7
01/27/2021,Do a Bitch,Kali,0,0,0,0,0,0,0,0,9,8,8,6,7,5,5,5,5,7,7,6,8,9,11,11,11,12,11,12,13,13,14
01/28/2021,Knock Knock,SoFaygo,0,0,0,0,0,0,0,0,31,31,33,30,29,27,26,27,29,27,29,30,29,29,25,25,26,25,29,32,35,36,36
01/29/2021,Honest,Rocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2021,World of Trouble,Kossisko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2021,Villain,Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2021,What Do Rio Mean / Definition Of Rio,Rio Da Yung OG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2021,Belly of the Beast,Brennan Savage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2021,Just Water,Bryansanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
